image_path,outputs
images/rasetugari/ja/033.jpg,"<item_0>
    <text> 
    興醒めだ
    </text>
    <translation> 
    It's a letdown.
    </translation>
</item_0>

<item_1>
    <text> 
    式神風情が悪あがきを
    </text>
    <translation> 
    The shikigami-like behavior is a desperate struggle.
    </translation>
</item_1>

<item_2>
    <text> 
    身を挺して主の気を俺から逸らしたか
    </text>
    <translation> 
    Did you try to divert my master's attention by putting yourself in danger?
    </translation>
</item_2>

<item_3>
    <text> 
    まあいい...
    </text>
    <translation> 
    Well, it doesn't matter...
    </translation>
</item_3>

<item_4>
    <text> 
    さっさと堕ちろ
    </text>
    <translation> 
    Hurry up and fall.
    </translation>
</item_4>

<item_5>
    <text> 
    羅刹狩り
    </text>
    <translation> 
    Rakshasa hunting
    </translation>
</item_5>

<item_6>
    <text> 
    十年前につけた呪い
    </text>
    <translation> 
    The curse I put on you ten years ago
    </translation>
</item_6>

<item_7>
    <text> 
    そう簡単に取れるものではない
    </text>
    <translation> 
    It's not something that can be easily removed.
    </translation>
</item_7>"
images/rasetugari/ja/034.jpg,"<item_0>
    <text> 
    父上
    </text>
    <translation> 
    Father
    </translation>
</item_0>

<item_1>
    <text> 
    母上
    </text>
    <translation> 
    Mother
    </translation>
</item_1>

<item_2>
    <text> 
    和音...
    </text>
    <translation> 
    Waoon...
    </translation>
</item_2>

<item_3>
    <text> 
    どうしたのです?
    </text>
    <translation> 
    What happened?
    </translation>
</item_3>

<item_4>
    <text> 
    鬼の面などつけて
    </text>
    <translation> 
    Putting on a demon mask like that
    </translation>
</item_4>

<item_5>
    <text> 
    そんなもの取って
    </text>
    <translation> 
    Take off something like that
    </translation>
</item_5>

<item_6>
    <text> 
    早くお顔を...
    </text>
    <translation> 
    Show your face quickly...
    </translation>
</item_6>"
images/rasetugari/ja/035.jpg,"<item_0>
    <text> 
    お...に...
    </text>
    <translation> 
    Oh... you...
    </translation>
</item_0>

<item_1>
    <text> 
    お、お前は...
    </text>
    <translation> 
    You, you are...
    </translation>
</item_1>

<item_2>
    <text> 
    鬼...殺す!
    </text>
    <translation> 
    Demon... kill!
    </translation>
</item_2>"
images/rasetugari/ja/036.jpg,"<item_0>
    <text> 
    ーーー！？
    </text>
    <translation> 
    ""What?!""
    </translation>
</item_0>

<item_1>
    <text> 
    や、やめろ!
    </text>
    <translation> 
    ""Stop it!""
    </translation>
</item_1>

<item_2>
    <text> 
    はっ...
    </text>
    <translation> 
    ""Huh...""
    </translation>
</item_2>

<item_3>
    <text> 
    はな、
    </text>
    <translation> 
    ""Let go,""
    </translation>
</item_3>

<item_4>
    <text> 
    せ...
    </text>
    <translation> 
    ""Please...""
    </translation>
</item_4>

<item_5>
    <text> 
    だめだ...
    </text>
    <translation> 
    ""It's no use...""
    </translation>
</item_5>"
images/rasetugari/ja/037.jpg,"<item_0>
    <text> 
    呑み込まれーー
    </text>
    <translation> 
    Being swallowed up...
    </translation>
</item_0>

<item_1>
    <text> 
    こ
    </text>
    <translation> 
    Co
    </translation>
</item_1>

<item_2>
    <text> 
    の
    </text>
    <translation> 
    No
    </translation>
</item_2>"
images/rasetugari/ja/038.jpg,"<item_0>
    <text> 
    痴れ者がぁ!!
    </text>
    <translation> 
    You fool!!
    </translation>
</item_0>

<item_1>
    <text> 
    がっ...あ!?
    </text>
    <translation> 
    Gah... what!?
    </translation>
</item_1>

<item_2>
    <text> 
    くだらん呪いなんぞに引っかかりおって
    </text>
    <translation> 
    To fall for such a meaningless curse...
    </translation>
</item_2>

<item_3>
    <text> 
    それでも在藤家の嫡男か!!
    </text>
    <translation> 
    And yet, he's the heir of the Zaitou family!!
    </translation>
</item_3>

<item_4>
    <text> 
    馬鹿な
    </text>
    <translation> 
    Foolish
    </translation>
</item_4>

<item_5>
    <text> 
    斬られた貴様がなぜ...!
    </text>
    <translation> 
    You who were cut down, why...!
    </translation>
</item_5>

<item_6>
    <text> 
    …
    </text>
    <translation> 
    ...
    </translation>
</item_6>

<item_7>
    <text> 
    ははっ
    </text>
    <translation> 
    Haha
    </translation>
</item_7>

<item_8>
    <text> 
    なぜ?おかしなことを聞く
    </text>
    <translation> 
    Why? Asking strange questions
    </translation>
</item_8>

<item_9>
    <text> 
    ー!?
    </text>
    <translation> 
    -!?
    </translation>
</item_9>"
images/rasetugari/ja/039.jpg,"<item_0>
    <text> 
    主の危機に
    </text>
    <translation> 
    In my master's crisis,
    </translation>
</item_0>

<item_1>
    <text> 
    一太刀程度で寝ていられるか
    </text>
    <translation> 
    Can I sleep after just one slash?
    </translation>
</item_1>

<item_2>
    <text> 
    傷口を
    </text>
    <translation> 
    The wound
    </translation>
</item_2>

<item_3>
    <text> 
    焼いたーー!?
    </text>
    <translation> 
    It's burning!?
    </translation>
</item_3>

<item_4>
    <text> 
    気付けだ
    </text>
    <translation> 
    Wake up!
    </translation>
</item_4>

<item_5>
    <text> 
    まあ...
    </text>
    <translation> 
    Well...
    </translation>
</item_5>

<item_6>
    <text> 
    少々堪えたがな
    </text>
    <translation> 
    I endured it a little.
    </translation>
</item_6>

<item_7>
    <text> 
    く...くれは...
    </text>
    <translation> 
    K...Kureha...
    </translation>
</item_7>

<item_8>
    <text> 
    正気に戻り始めている
    </text>
    <translation> 
    Starting to come back to my senses
    </translation>
</item_8>

<item_9>
    <text> 
    おのれ...
    </text>
    <translation> 
    Damn...
    </translation>
</item_9>

<item_10>
    <text> 
    式神如きが
    </text>
    <translation> 
    A mere shikigami
    </translation>
</item_10>

<item_11>
    <text> 
    百年を生きるこの華鏡丸の邪魔をするか!!
    </text>
    <translation> 
    Is going to interfere with this Hanakagamimaru who has lived for a hundred years?!
    </translation>
</item_11>"
images/rasetugari/ja/040.jpg,"<item_0>
    <text> 
    単独でもここまでの術行使を
    </text>
    <translation> 
    Even alone, you can perform this level of magic.
    </translation>
</item_0>

<item_1>
    <text> 
    百年?
    </text>
    <translation> 
    A hundred years?
    </translation>
</item_1>

<item_2>
    <text> 
    百年程度で調子づくなよ華鏡丸
    </text>
    <translation> 
    Don't get too cocky just because it's been a hundred years, Kagemaru.
    </translation>
</item_2>

<item_3>
    <text> 
    こちとら平安の世より式神を続けて千年だ
    </text>
    <translation> 
    I've been continuing the Shikigami since the Heian era, that's a thousand years.
    </translation>
</item_3>

<item_4>
    <text> 
    力でお前に劣るとしても
    </text>
    <translation> 
    Even if my power is inferior to yours,
    </translation>
</item_4>

<item_5>
    <text> 
    この愛は
    </text>
    <translation> 
    This love is
    </translation>
</item_5>

<item_6>
    <text> 
    妄執などに負けはせぬ
    </text>
    <translation> 
    I will not lose to such obsessions.
    </translation>
</item_6>"
images/rasetugari/ja/041.jpg,"<item_0>
    <text> 
    妄執はあらゆる想いを覆ってしまう
    </text>
    <translation> 
    Obsession will overshadow all your thoughts.
    </translation>
</item_0>

<item_1>
    <text> 
    そんなものに呑まれるんじゃない
    </text>
    <translation> 
    Don't let yourself be consumed by such things.
    </translation>
</item_1>

<item_2>
    <text> 
    私を見ろ
    </text>
    <translation> 
    Look at me.
    </translation>
</item_2>

<item_3>
    <text> 
    私を感じろ
    </text>
    <translation> 
    Feel me.
    </translation>
</item_3>

<item_4>
    <text> 
    この身に刻まれた匂いで家族のことを思い出せ
    </text>
    <translation> 
    Remember your family with the scent etched into this body.
    </translation>
</item_4>

<item_5>
    <text> 
    ゆめゆめ忘れてくれるな
    </text>
    <translation> 
    Never forget.
    </translation>
</item_5>

<item_6>
    <text> 
    その心にあった想いを
    </text>
    <translation> 
    The thoughts in that heart.
    </translation>
</item_6>"
images/rasetugari/ja/042.jpg,"<item_0>
    <text> 
    そして...
    </text>
    <translation> 
    And...
    </translation>
</item_0>

<item_1>
    <text> 
    私がいつもそばにいることを
    </text>
    <translation> 
    The fact that I am always by your side
    </translation>
</item_1>

<item_2>
    <text> 
    くだらん...
    </text>
    <translation> 
    Ridiculous...
    </translation>
</item_2>

<item_3>
    <text> 
    許さんぞ
    </text>
    <translation> 
    I won't forgive you
    </translation>
</item_3>

<item_4>
    <text> 
    このような茶番
    </text>
    <translation> 
    Such a farce
    </translation>
</item_4>"
images/rasetugari/ja/043.jpg,"<item_0>
    <text> 
    ーっ!?
    </text>
    <translation> 
    Huh!?
    </translation>
</item_0>

<item_1>
    <text> 
    華鏡丸
    </text>
    <translation> 
    Kagemaru
    </translation>
</item_1>

<item_2>
    <text> 
    悪いが...
    </text>
    <translation> 
    Sorry...
    </translation>
</item_2>

<item_3>
    <text> 
    ここからは
    </text>
    <translation> 
    From here on out
    </translation>
</item_3>

<item_4>
    <text> 
    お前の一人相撲だ
    </text>
    <translation> 
    It's your solo wrestling match now
    </translation>
</item_4>"
images/rasetugari/ja/044.jpg,"<item_0>
    <text> 
    すまない呉葉
    </text>
    <translation> 
    I'm sorry, Gojo.
    </translation>
</item_0>

<item_1>
    <text> 
    傷...痛むか
    </text>
    <translation> 
    Does it hurt?
    </translation>
</item_1>

<item_2>
    <text> 
    証めるな
    </text>
    <translation> 
    Don't show weakness.
    </translation>
</item_2>

<item_3>
    <text> 
    ここで踏ん張れぬほど柔な鍛え方はしておらん
    </text>
    <translation> 
    I haven't trained you so that you can't hold out here.
    </translation>
</item_3>

<item_4>
    <text> 
    そうかならーー
    </text>
    <translation> 
    So that's how it is...
    </translation>
</item_4>

<item_5>
    <text> 
    頼む
    </text>
    <translation> 
    Please.
    </translation>
</item_5>

<item_6>
    <text> 
    お、おい待て待て
    </text>
    <translation> 
    Hey, wait a minute.
    </translation>
</item_6>

<item_7>
    <text> 
    何をするつもりだ
    </text>
    <translation> 
    What do you intend to do?
    </translation>
</item_7>

<item_8>
    <text> 
    まさかーー
    </text>
    <translation> 
    No way...
    </translation>
</item_8>

<item_9>
    <text> 
    御意
    </text>
    <translation> 
    As you wish.
    </translation>
</item_9>

<item_10>
    <text> 
    やめーー
    </text>
    <translation> 
    Stop it!
    </translation>
</item_10>

<item_11>
    <text> 
    ぐっ...
    </text>
    <translation> 
    Gah...
    </translation>
</item_11>

<item_12>
    <text> 
    おあーー!!
    </text>
    <translation> 
    Ohh!!
    </translation>
</item_12>"
images/rasetugari/ja/045.jpg,"<item_0>
    <text> 
    ああ...
    </text>
    <translation> 
    Ah...
    </translation>
</item_0>

<item_1>
    <text> 
    呪いがーー
    </text>
    <translation> 
    The curse...
    </translation>
</item_1>

<item_2>
    <text> 
    境気が
    </text>
    <translation> 
    The atmosphere
    </translation>
</item_2>

<item_3>
    <text> 
    妄執が燃えていく...
    </text>
    <translation> 
    The obsession is burning...
    </translation>
</item_3>

<item_4>
    <text> 
    もったいない
    </text>
    <translation> 
    What a waste
    </translation>
</item_4>

<item_5>
    <text> 
    もったいないもったいない
    </text>
    <translation> 
    What a waste, what a waste
    </translation>
</item_5>

<item_6>
    <text> 
    もったいないもったいないもったいない...
    </text>
    <translation> 
    What a waste, what a waste, what a waste...
    </translation>
</item_6>

<item_7>
    <text> 
    おのれぇぇえええええ!!
    </text>
    <translation> 
    You bastard!!!
    </translation>
</item_7>

<item_8>
    <text> 
    この上なき憎悪を果てしなき怨睦を
    </text>
    <translation> 
    This unparalleled hatred and endless grudge
    </translation>
</item_8>

<item_9>
    <text> 
    極上の妄執を
    </text>
    <translation> 
    The ultimate obsession
    </translation>
</item_9>

<item_10>
    <text> 
    お前が無駄にしたものの味
    </text>
    <translation> 
    The taste of what you wasted
    </translation>
</item_10>"
images/rasetugari/ja/046.jpg,"<item_0>
    <text> 
    とくと
    </text>
    <translation> 
    Take a good look.
    </translation>
</item_0>

<item_1>
    <text> 
    味わうがいい！！
    </text>
    <translation> 
    It's better to savor it!!
    </translation>
</item_1>

<item_2>
    <text> 
    妄執の味なら
    </text>
    <translation> 
    If it's the taste of obsession,
    </translation>
</item_2>

<item_3>
    <text> 
    もう知った
    </text>
    <translation> 
    I already know.
    </translation>
</item_3>

<item_4>
    <text> 
    痛みを忘れて憎悪に酔うのは
    </text>
    <translation> 
    To forget the pain and get drunk on hatred is
    </translation>
</item_4>

<item_5>
    <text> 
    確かに甘美だったぞ華鏡丸
    </text>
    <translation> 
    Indeed, it was sweet and delicious, Hanakagami.
    </translation>
</item_5>

<item_6>
    <text> 
    だが
    </text>
    <translation> 
    But
    </translation>
</item_6>

<item_7>
    <text> 
    もうやめだ
    </text>
    <translation> 
    I'm stopping now.
    </translation>
</item_7>"
images/rasetugari/ja/047.jpg,"<item_0>
    <text> 
    俺はもう
    </text>
    <translation> 
    I'm already
    </translation>
</item_0>"
images/rasetugari/ja/048.jpg,"<item_0>
    <text> 
    想いを見失わぬ
    </text>
    <translation> 
    Do not lose sight of your thoughts.
    </translation>
</item_0>"
images/rasetugari/ja/049.jpg,"<item_0>
    <text> 
    ーー呉葉
    </text>
    <translation> 
    (Translated English text here)
    </translation>
</item_0>

<item_1>
    <text> 
    ...なんだ
    </text>
    <translation> 
    (Translated English text here)
    </translation>
</item_1>"
images/rasetugari/ja/050.jpg,"<item_0>
    <text> 
    重い
    </text>
    <translation> 
    Heavy
    </translation>
</item_0>

<item_1>
    <text> 
    お前言うに事欠いてそれかぁーー!!
    </text>
    <translation> 
    You had to say that, didn't you?!
    </translation>
</item_1>

<item_2>
    <text> 
    事欠くもなにも腕の火傷は痛むしもうヘトヘトだ
    </text>
    <translation> 
    I'm already exhausted and my arm burns.
    </translation>
</item_2>

<item_3>
    <text> 
    せめて霊体化してくれ...
    </text>
    <translation> 
    At least let me become a spirit...
    </translation>
</item_3>

<item_4>
    <text> 
    ふん
    </text>
    <translation> 
    Hmph
    </translation>
</item_4>

<item_5>
    <text> 
    これは罰だ
    </text>
    <translation> 
    This is your punishment.
    </translation>
</item_5>

<item_6>
    <text> 
    私に刃を向けた罰
    </text>
    <translation> 
    The punishment for pointing a blade at me.
    </translation>
</item_6>

<item_7>
    <text> 
    家まではこうさせてもらうぞ
    </text>
    <translation> 
    I'll carry you like this until we get home.
    </translation>
</item_7>

<item_8>
    <text> 
    しばらくは尻に敷かせてもらわんとな
    </text>
    <translation> 
    I'll have to sit on your lap for a while.
    </translation>
</item_8>

<item_9>
    <text> 
    呉葉...
    </text>
    <translation> 
    Gojo...
    </translation>
</item_9>"
images/rasetugari/ja/051.jpg,"<item_0>
    <text> 
    俺は弱い
    </text>
    <translation> 
    I am weak.
    </translation>
</item_0>

<item_1>
    <text> 
    華鏡丸を討ったときには見栄を張ったが
    </text>
    <translation> 
    When I defeated Kagemaru, I put on a brave face.
    </translation>
</item_1>

<item_2>
    <text> 
    いつまた己を見失いお前を傷つけるかわからぬ
    </text>
    <translation> 
    I don't know when I will lose myself again and hurt you.
    </translation>
</item_2>

<item_3>
    <text> 
    俺にはもう
    </text>
    <translation> 
    I have no more
    </translation>
</item_3>

<item_4>
    <text> 
    お前を扱う資格などーー
    </text>
    <translation> 
    The right to handle you---
    </translation>
</item_4>

<item_5>
    <text> 
    たわけ
    </text>
    <translation> 
    Fool
    </translation>
</item_5>

<item_6>
    <text> 
    今さら小童の軟弱さなど承知の上だ
    </text>
    <translation> 
    I already know about the weakness of children like you.
    </translation>
</item_6>"
images/rasetugari/ja/052.jpg,"<item_0>
    <text> 
    月なき夜に道を外れてしまうこともあろう
    </text>
    <translation> 
    There may be times when you stray from the path on a moonless night.
    </translation>
</item_0>

<item_1>
    <text> 
    そんなときのために私がいる
    </text>
    <translation> 
    That's why I'm here for such times.
    </translation>
</item_1>

<item_2>
    <text> 
    平安の世より在藤に仕えて
    </text>
    <translation> 
    Serving Inoue since the Heian era.
    </translation>
</item_2>

<item_3>
    <text> 
    早千年
    </text>
    <translation> 
    Nearly a thousand years ago
    </translation>
</item_3>

<item_4>
    <text> 
    千歳の想いが
    </text>
    <translation> 
    Chitose's thoughts
    </translation>
</item_4>

<item_5>
    <text> 
    お前の審火だ!
    </text>
    <translation> 
    This is your bonfire!
    </translation>
</item_5>"
images/rasetugari/ja/053.jpg,"<item_0>
    <text> 
    なるほど...
    </text>
    <translation> 
    I see...
    </translation>
</item_0>

<item_1>
    <text> 
    こりゃかなわん
    </text>
    <translation> 
    This is troublesome
    </translation>
</item_1>

<item_2>
    <text> 
    さて
    </text>
    <translation> 
    Well then
    </translation>
</item_2>

<item_3>
    <text> 
    さて明日は墓掃除だ!
    </text>
    <translation> 
    Well then, tomorrow is grave cleaning!
    </translation>
</item_3>

<item_4>
    <text> 
    こ、こら
    </text>
    <translation> 
    Hey, hey
    </translation>
</item_4>

<item_5>
    <text> 
    急に走るな!
    </text>
    <translation> 
    Don't suddenly start running!
    </translation>
</item_5>"
images/tencho_isoro/ja/000.jpg,"<item_0>
    <text> 
    うわー...
    </text>
    <translation> 
    Oh no...
    </translation>
</item_0>

<item_1>
    <text> 
    うちの近所じゃなくてよかった〜
    </text>
    <translation> 
    I'm glad it's not near my house.
    </translation>
</item_1>

<item_2>
    <text> 
    すみませ...
    </text>
    <translation> 
    Excuse me...
    </translation>
</item_2>

<item_3>
    <text> 
    いらっしゃい
    </text>
    <translation> 
    Welcome.
    </translation>
</item_3>

<item_4>
    <text> 
    お...おくすりくだしぇ...
    </text>
    <translation> 
    Oh...I need medicine...
    </translation>
</item_4>

<item_5>
    <text> 
    ものすごく切羽詰まってるー!!!
    </text>
    <translation> 
    I'm in a really tight spot!!!
    </translation>
</item_5>"
images/tencho_isoro/ja/001.jpg,"<item_0>
    <text> 
    どうした!?腹痛いのか?
    </text>
    <translation> 
    What happened!? Do you have a stomachache?
    </translation>
</item_0>

<item_1>
    <text> 
    うぅ...
    </text>
    <translation> 
    Ugh...
    </translation>
</item_1>

<item_2>
    <text> 
    ひ 拾ったおにぎり...食べたら
    </text>
    <translation> 
    I picked up an onigiri... and ate it
    </translation>
</item_2>

<item_3>
    <text> 
    おにゃかが...
    </text>
    <translation> 
    My stomach...
    </translation>
</item_3>

<item_4>
    <text> 
    食あたりか...
    </text>
    <translation> 
    Food poisoning...
    </translation>
</item_4>

<item_5>
    <text> 
    ほらトイレ貸すから休んでいきな?
    </text>
    <translation> 
    Here, use the bathroom and rest for a while?
    </translation>
</item_5>

<item_6>
    <text> 
    おじゃましまし...
    </text>
    <translation> 
    I'll be in your way...
    </translation>
</item_6>

<item_7>
    <text> 
    えーと...
    </text>
    <translation> 
    Uh...
    </translation>
</item_7>"
images/tencho_isoro/ja/002.jpg,"<item_0>
    <text> 
    住み込みで働いてた店が火事で潰れて
    </text>
    <translation> 
    The store where I was living and working burned down in a fire.
    </translation>
</item_0>

<item_1>
    <text> 
    路頭に迷い拾い食いしたと...
    </text>
    <translation> 
    I ended up on the streets and had to scavenge for food...
    </translation>
</item_1>

<item_2>
    <text> 
    迷惑かけてごめんなさい
    </text>
    <translation> 
    Sorry for causing you trouble.
    </translation>
</item_2>

<item_3>
    <text> 
    いやいや災難だったな
    </text>
    <translation> 
    No, no, it was a disaster.
    </translation>
</item_3>

<item_4>
    <text> 
    少しは楽になったか?
    </text>
    <translation> 
    Are you feeling better now?
    </translation>
</item_4>

<item_5>
    <text> 
    うん!
    </text>
    <translation> 
    Yeah!
    </translation>
</item_5>

<item_6>
    <text> 
    あっそうだ!飲み物代払うね
    </text>
    <translation> 
    Oh right! I'll pay for the drink.
    </translation>
</item_6>

<item_7>
    <text> 
    ああお代は要らな...
    </text>
    <translation> 
    Ah, you don't need to...
    </translation>
</item_7>

<item_8>
    <text> 
    あれ?
    </text>
    <translation> 
    Huh?
    </translation>
</item_8>

<item_9>
    <text> 
    あれ!?
    </text>
    <translation> 
    What!?
    </translation>
</item_9>

<item_10>
    <text> 
    おさいふ無い...
    </text>
    <translation> 
    I don't have my wallet...
    </translation>
</item_10>

<item_11>
    <text> 
    あー...
    </text>
    <translation> 
    Uh-oh...
    </translation>
</item_11>"
images/tencho_isoro/ja/003.jpg,"<item_0>
    <text> 
    ...
    </text>
    <translation> 
    ...
    </translation>
</item_0>

<item_1>
    <text> 
    あてが無いならうちで働くか?
    </text>
    <translation> 
    If you don't have a place to go, would you like to work at my place?
    </translation>
</item_1>

<item_2>
    <text> 
    いいの!?
    </text>
    <translation> 
    Really!?
    </translation>
</item_2>

<item_3>
    <text> 
    飯と寝床くらいなら用意できるかな...それでよければ
    </text>
    <translation> 
    I can probably prepare some food and a place to sleep... if that's okay.
    </translation>
</item_3>

<item_4>
    <text> 
    そんなの十分すぎるよ
    </text>
    <translation> 
    That's more than enough!
    </translation>
</item_4>

<item_5>
    <text> 
    店長さんは命の恩人だよ
    </text>
    <translation> 
    The store manager is my savior.
    </translation>
</item_5>

<item_6>
    <text> 
    大げさだなぁははは...
    </text>
    <translation> 
    You're exaggerating, ha ha ha...
    </translation>
</item_6>

<item_7>
    <text> 
    名前は?
    </text>
    <translation> 
    What's your name?
    </translation>
</item_7>

<item_8>
    <text> 
    メルだよ!
    </text>
    <translation> 
    My name is Mel!
    </translation>
</item_8>

<item_9>
    <text> 
    ボク何から手伝えばいっ!!
    </text>
    <translation> 
    What should I start helping with?!
    </translation>
</item_9>

<item_10>
    <text> 
    いっ!!
    </text>
    <translation> 
    Let's do it!!
    </translation>
</item_10>

<item_11>
    <text> 
    うん明日からよろしくな
    </text>
    <translation> 
    Alright, starting tomorrow, please take care of me.
    </translation>
</item_11>"
images/tencho_isoro/ja/004.jpg,"<item_0>
    <text> 
    はい
    </text>
    <translation> 
    Yes
    </translation>
</item_0>

<item_1>
    <text> 
    熱いから火傷しないようにな
    </text>
    <translation> 
    Be careful not to get burned because it's hot.
    </translation>
</item_1>

<item_2>
    <text> 
    うぅ...おいしい...美味しいよ...
    </text>
    <translation> 
    Ugh... It's delicious... So tasty...
    </translation>
</item_2>

<item_3>
    <text> 
    ボクお腹壊してよかったよ...
    </text>
    <translation> 
    I'm glad I got sick...
    </translation>
</item_3>

<item_4>
    <text> 
    よかったのか?
    </text>
    <translation> 
    Are you okay?
    </translation>
</item_4>

<item_5>
    <text> 
    ...まあよかったのかなあ
    </text>
    <translation> 
    ...Well, I guess it was good.
    </translation>
</item_5>

<item_6>
    <text> 
    ごそうさまでした!
    </text>
    <translation> 
    Thank you for the meal!
    </translation>
</item_6>"
images/tencho_isoro/ja/005.jpg,"<item_0>
    <text> 
    ボクいっぱい役に立てるようにがんばるんだ
    </text>
    <translation> 
    I'll do my best to be useful.
    </translation>
</item_0>

<item_1>
    <text> 
    えと目覚まし時計...
    </text>
    <translation> 
    Uh, alarm clock...
    </translation>
</item_1>

<item_2>
    <text> 
    カエル好きなのか?
    </text>
    <translation> 
    Do you like frogs?
    </translation>
</item_2>

<item_3>
    <text> 
    うん
    </text>
    <translation> 
    Yeah
    </translation>
</item_3>

<item_4>
    <text> 
    おやすみなさい
    </text>
    <translation> 
    Good night
    </translation>
</item_4>"
images/tencho_isoro/ja/006.jpg,"<item_0>
    <text> 
    ぬああ!?
    </text>
    <translation> 
    Aaaah!?
    </translation>
</item_0>

<item_1>
    <text> 
    そうか目覚まし時計...
    </text>
    <translation> 
    So it's an alarm clock...
    </translation>
</item_1>

<item_2>
    <text> 
    なんて凶悪な音量なんだ...
    </text>
    <translation> 
    What a vicious volume...
    </translation>
</item_2>"
images/tencho_isoro/ja/007.jpg,"<item_0>
    <text> 
    よくこの音で寝てられるなあ...
    </text>
    <translation> 
    You can really sleep through this sound...
    </translation>
</item_0>

<item_1>
    <text> 
    おい朝だぞ
    </text>
    <translation> 
    Hey, it's morning.
    </translation>
</item_1>

<item_2>
    <text> 
    起き...
    </text>
    <translation> 
    Wake up...
    </translation>
</item_2>

<item_3>
    <text> 
    ...
    </text>
    <translation> 
    ...
    </translation>
</item_3>

<item_4>
    <text> 
    疲れてたのかもな
    </text>
    <translation> 
    Maybe she was tired.
    </translation>
</item_4>

<item_5>
    <text> 
    起こすのはもう少し後にしよう
    </text>
    <translation> 
    I'll wake her up a little later.
    </translation>
</item_5>"
images/tencho_isoro/ja/008.jpg,"<item_0>
    <text> 
    あ
    </text>
    <translation> 
    Ah
    </translation>
</item_0>

<item_1>
    <text> 
    おはよう
    </text>
    <translation> 
    Good morning
    </translation>
</item_1>

<item_2>
    <text> 
    うえ?!
    </text>
    <translation> 
    What?!
    </translation>
</item_2>

<item_3>
    <text> 
    もうこんなじかん!?
    </text>
    <translation> 
    It's already this time!?
    </translation>
</item_3>

<item_4>
    <text> 
    あれ?でもっ...
    </text>
    <translation> 
    Huh? But...
    </translation>
</item_4>

<item_5>
    <text> 
    昨日ちゃんとセットしたのに
    </text>
    <translation> 
    I set it properly yesterday though
    </translation>
</item_5>

<item_6>
    <text> 
    壊れちゃったのかな...?
    </text>
    <translation> 
    Did it break...?
    </translation>
</item_6>

<item_7>
    <text> 
    いやけたたましく鳴ってたぞ
    </text>
    <translation> 
    No, it was making a loud noise
    </translation>
</item_7>

<item_8>
    <text> 
    ほんとに気づいてなかった...
    </text>
    <translation> 
    I really didn't notice...
    </translation>
</item_8>"
images/tencho_isoro/ja/009.jpg,"<item_0>
    <text> 
    じゃあ
    </text>
    <translation> 
    Well then
    </translation>
</item_0>

<item_1>
    <text> 
    落ち葉の掃除をお願いしようかな
    </text>
    <translation> 
    I wonder if I should ask them to clean up the fallen leaves.
    </translation>
</item_1>

<item_2>
    <text> 
    まかせて!
    </text>
    <translation> 
    Leave it to me!
    </translation>
</item_2>

<item_3>
    <text> 
    おはようございます
    </text>
    <translation> 
    Good morning
    </translation>
</item_3>

<item_4>
    <text> 
    おやおやお手伝いかい?
    </text>
    <translation> 
    Oh, are you helping out?
    </translation>
</item_4>

<item_5>
    <text> 
    うん!おばあちゃんはお買い物?
    </text>
    <translation> 
    Yes! Are you going shopping, grandma?
    </translation>
</item_5>"
images/tencho_isoro/ja/010.jpg,"<item_0>
    <text> 
    元気にやってるなあ...
    </text>
    <translation> 
    You're doing well with so much energy...
    </translation>
</item_0>

<item_1>
    <text> 
    よかったら寄っていって
    </text>
    <translation> 
    If it's okay, come on in.
    </translation>
</item_1>

<item_2>
    <text> 
    いらっしゃい
    </text>
    <translation> 
    Welcome!
    </translation>
</item_2>

<item_3>
    <text> 
    いらっしゃい
    </text>
    <translation> 
    Welcome!
    </translation>
</item_3>

<item_4>
    <text> 
    いらっしゃい
    </text>
    <translation> 
    Welcome!
    </translation>
</item_4>

<item_5>
    <text> 
    これは...
    </text>
    <translation> 
    This is...
    </translation>
</item_5>

<item_6>
    <text> 
    集客効果ありそう?
    </text>
    <translation> 
    It seems like there's an effect of attracting customers?
    </translation>
</item_6>

<item_7>
    <text> 
    人通り多い時間に掃除させよ...
    </text>
    <translation> 
    Let's have them clean during peak hours...
    </translation>
</item_7>

<item_8>
    <text> 
    また来てねー!
    </text>
    <translation> 
    Come back again!
    </translation>
</item_8>"
