book_title,image_path,text_ja,text_en,book_index,image_book_concat,outputs,text_translated
rasetugari,images/rasetugari/ja/017.jpg,何奴!?,who are you?,0,images/rasetugari/ja/017.jpg_0,<text>何奴!?</text><translation>What the hell!?</translation>,What the hell!?
rasetugari,images/rasetugari/ja/018.jpg,羅刹狩り討伐士,demon hunter,0,images/rasetugari/ja/018.jpg_0,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,Ro刹狩り讨伐士
rasetugari,images/rasetugari/ja/018.jpg,在藤宏也,hiroya arifuji,1,images/rasetugari/ja/018.jpg_1,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,在藤宏也
rasetugari,images/rasetugari/ja/018.jpg,十年待った家族の仇だ,i have waited 10 years to wreak vengeance on you,2,images/rasetugari/ja/018.jpg_2,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,十年等待的家族的仇敌
rasetugari,images/rasetugari/ja/018.jpg,お前は俺が地獄へ送ってやる,I'll send you to hell,3,images/rasetugari/ja/018.jpg_3,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,我会把你送到地狱
rasetugari,images/rasetugari/ja/018.jpg,華鏡丸!!,kakyomaru!!,4,images/rasetugari/ja/018.jpg_4,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,華鏡丸!!
rasetugari,images/rasetugari/ja/018.jpg,在藤...?,arifuji..?,5,images/rasetugari/ja/018.jpg_5,<text>羅刹狩り討伐士</text><translation>Ro刹狩り讨伐士</translation><text>在藤宏也</text><translation>在藤宏也</translation><text>十年待った家族の仇だ</text><translation>十年等待的家族的仇敌</translation><text>お前は俺が地獄へ送ってやる</text><translation>我会把你送到地狱</translation><text>華鏡丸!!</text><translation>華鏡丸!!</translation><text>在藤...?</text><translation>在藤...?</translation>,在藤...?
rasetugari,images/rasetugari/ja/019.jpg,お前,you're,0,images/rasetugari/ja/019.jpg_0,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,You
rasetugari,images/rasetugari/ja/019.jpg,あの在藤か!!,"""the"" arifuji?!",1,images/rasetugari/ja/019.jpg_1,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,Is that Inoue?!?
rasetugari,images/rasetugari/ja/019.jpg,十年前に喰い残した小童が,The little kid I forgot to devour 10 years ago,2,images/rasetugari/ja/019.jpg_2,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,A child that was left behind ten years ago
rasetugari,images/rasetugari/ja/019.jpg,随分と旨そうになりおった,you've become quite a tasty meal.,3,images/rasetugari/ja/019.jpg_3,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,It became very delicious
rasetugari,images/rasetugari/ja/019.jpg,うれしくて涎が止まらんぞ,"ohh
my mouth won't stop watering",4,images/rasetugari/ja/019.jpg_4,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,I'm so happy that my saliva won't stop
rasetugari,images/rasetugari/ja/019.jpg,在藤ぃ...,arifujii,5,images/rasetugari/ja/019.jpg_5,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,Inoue...
rasetugari,images/rasetugari/ja/019.jpg,呉葉,"kureha
",6,images/rasetugari/ja/019.jpg_6,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,Wakaba
rasetugari,images/rasetugari/ja/019.jpg,御意,"yes, my lord",7,images/rasetugari/ja/019.jpg_7,<text>お前</text><translation>You</translation><text>あの在藤か!!</text><translation>Is that Inoue?!?</translation><text>十年前に喰い残した小童が</text><translation>A child that was left behind ten years ago</translation><text>随分と旨そうになりおった</text><translation>It became very delicious</translation><text>うれしくて涎が止まらんぞ</text><translation>I'm so happy that my saliva won't stop</translation><text>在藤ぃ...</text><translation>Inoue...</translation><text>呉葉</text><translation>Wakaba</translation><text>御意</text><translation>As you wish</translation>,As you wish
